timestamp,temperature_c,humidity,gas_state
2025-10-02 12:27:18,24.7,53.6,No Gas
2025-10-02 12:27:25,24.8,54.0,No Gas
2025-10-02 12:27:27,24.7,54.0,No Gas
2025-10-02 12:27:36,24.7,53.6,No Gas
2025-10-02 12:27:38,24.7,53.6,No Gas
2025-10-02 12:27:41,24.7,53.6,No Gas
2025-10-02 12:27:47,24.7,53.5,No Gas
2025-10-02 12:27:50,24.6,53.6,No Gas
2025-10-02 12:27:54,24.6,53.3,No Gas
2025-10-02 12:28:10,24.7,53.3,No Gas
2025-10-02 12:28:12,24.7,53.4,No Gas
2025-10-02 12:28:17,24.7,53.8,No Gas
2025-10-02 12:28:19,24.6,53.9,No Gas
2025-10-02 12:28:21,24.7,53.7,No Gas
2025-10-02 12:28:35,24.6,53.7,No Gas
2025-10-02 12:28:37,24.6,53.9,No Gas
2025-10-02 12:29:18,24.6,53.2,No Gas
2025-10-02 12:29:25,24.7,53.5,No Gas
2025-10-02 12:29:31,24.7,53.6,No Gas
2025-10-02 12:29:38,24.6,53.7,No Gas
2025-10-02 12:29:40,24.6,53.6,No Gas
2025-10-02 12:29:43,24.5,53.7,No Gas
2025-10-02 12:29:45,24.5,53.6,No Gas
2025-10-02 12:29:49,24.6,53.5,No Gas
2025-10-02 12:29:52,24.5,53.6,No Gas
2025-10-02 12:29:54,24.5,53.7,No Gas
2025-10-02 12:29:58,24.6,53.7,No Gas
2025-10-02 12:30:01,24.6,53.9,No Gas
2025-10-02 12:30:03,24.5,54.2,No Gas
2025-10-02 12:30:05,24.5,54.0,No Gas
2025-10-02 12:30:07,24.5,54.2,No Gas
2025-10-02 12:30:10,24.5,54.5,No Gas
2025-10-02 12:30:12,24.4,54.4,No Gas
2025-10-02 12:30:14,24.5,54.5,No Gas
2025-10-02 12:30:16,24.5,54.3,No Gas
2025-10-02 12:30:21,24.5,54.4,No Gas
2025-10-02 12:30:23,24.6,54.3,No Gas
2025-10-02 12:30:26,24.4,54.5,No Gas
2025-10-02 12:30:32,24.4,54.5,No Gas
2025-10-02 12:30:35,24.5,54.5,No Gas
2025-10-02 12:30:41,24.6,54.2,No Gas
2025-10-02 12:30:44,24.5,54.0,No Gas
2025-10-02 12:30:46,24.5,54.2,No Gas
2025-10-02 12:30:50,24.5,54.0,No Gas
2025-10-02 12:30:53,24.6,54.0,No Gas
2025-10-02 12:30:55,24.5,54.2,No Gas
2025-10-02 12:30:57,24.6,54.1,No Gas
2025-10-02 12:30:59,24.5,54.0,No Gas
2025-10-02 12:31:02,24.5,54.2,No Gas
2025-10-02 12:31:04,24.5,54.0,No Gas
2025-10-02 12:31:06,24.5,54.1,No Gas
2025-10-02 12:31:08,24.5,54.1,No Gas
2025-10-02 12:31:11,24.6,53.9,No Gas
2025-10-02 12:31:13,24.5,53.8,No Gas
2025-10-02 12:31:15,24.5,53.9,No Gas
2025-10-02 12:31:17,24.6,53.9,No Gas
2025-10-02 12:31:20,24.5,53.9,No Gas
2025-10-02 12:31:22,24.6,53.8,No Gas
2025-10-02 12:31:24,24.5,53.7,No Gas
2025-10-02 12:31:29,24.4,53.8,No Gas
2025-10-02 12:31:31,24.5,53.8,No Gas
2025-10-02 12:31:33,24.6,53.8,No Gas
2025-10-02 12:31:35,24.5,54.0,No Gas
2025-10-02 12:31:38,24.5,53.9,No Gas
2025-10-02 12:31:40,24.5,54.0,No Gas
2025-10-02 12:31:42,24.5,54.0,No Gas
2025-10-02 12:31:45,24.5,54.0,No Gas
2025-10-02 12:31:51,24.5,53.7,No Gas
2025-10-02 12:31:54,24.5,53.6,No Gas
2025-10-02 12:31:56,24.5,53.5,No Gas
2025-10-02 12:31:58,24.5,53.5,No Gas
2025-10-02 12:32:00,24.5,53.5,No Gas
2025-10-02 12:32:03,24.5,53.5,No Gas
2025-10-02 12:32:05,24.5,53.4,No Gas
2025-10-02 12:32:07,24.6,53.3,No Gas
2025-10-02 12:32:09,24.5,53.4,No Gas
2025-10-02 12:32:16,24.4,53.3,No Gas
2025-10-02 12:32:18,24.5,53.3,No Gas
2025-10-02 12:32:21,24.5,53.2,No Gas
2025-10-02 12:32:23,24.4,53.3,No Gas
2025-10-02 12:32:25,24.5,53.3,No Gas
2025-10-02 12:32:27,24.4,53.4,No Gas
2025-10-02 12:32:30,24.5,53.5,No Gas
2025-10-02 12:32:32,24.4,53.7,No Gas
2025-10-02 12:32:34,24.4,54.1,No Gas
2025-10-02 12:32:36,24.5,54.0,No Gas
2025-10-02 12:32:39,24.5,54.1,No Gas
2025-10-02 12:32:41,24.6,54.1,No Gas
2025-10-02 12:32:43,24.5,54.0,No Gas
2025-10-02 12:32:45,24.4,53.9,No Gas
2025-10-02 12:32:48,24.6,53.8,No Gas
2025-10-02 12:32:50,24.6,53.7,No Gas
2025-10-02 12:32:52,24.6,53.7,No Gas
2025-10-02 12:32:54,24.6,53.6,No Gas
2025-10-02 12:32:57,24.5,53.5,No Gas
2025-10-02 12:32:59,24.5,53.6,No Gas
2025-10-02 12:33:01,24.5,53.5,No Gas
2025-10-02 12:33:04,24.6,53.5,No Gas
2025-10-02 12:33:08,24.6,53.3,No Gas
2025-10-02 12:33:10,24.5,53.4,No Gas
2025-10-02 12:33:13,24.5,53.3,No Gas
2025-10-02 12:33:15,24.5,53.3,No Gas
2025-10-02 12:33:17,24.5,53.3,No Gas
2025-10-02 12:33:19,24.5,53.1,No Gas
2025-10-02 12:33:22,24.5,53.2,No Gas
2025-10-02 12:33:24,24.6,53.4,No Gas
2025-10-02 12:33:26,24.6,53.7,No Gas
2025-10-02 12:33:28,24.6,54.4,No Gas
2025-10-02 12:33:31,24.4,55.2,No Gas
2025-10-02 12:33:33,24.5,55.6,No Gas
2025-10-02 12:33:35,24.5,55.9,No Gas
2025-10-02 12:33:37,24.5,56.2,No Gas
2025-10-02 12:33:40,24.5,56.0,No Gas
2025-10-02 12:33:42,24.5,55.8,No Gas
2025-10-02 12:33:44,24.5,55.8,No Gas
2025-10-02 12:33:46,24.5,55.5,No Gas
2025-10-02 12:33:51,24.5,55.2,No Gas
2025-10-02 12:33:53,24.5,55.3,No Gas
2025-10-02 12:33:55,24.6,55.1,No Gas
2025-10-02 12:33:58,24.6,55.1,No Gas
2025-10-02 12:34:00,24.5,55.0,No Gas
2025-10-02 12:34:02,24.5,54.7,No Gas
2025-10-02 12:34:04,24.5,54.6,No Gas
2025-10-02 12:34:07,24.5,54.6,No Gas
2025-10-02 12:34:09,24.5,54.4,No Gas
2025-10-02 12:34:11,24.5,54.4,No Gas
2025-10-02 12:34:13,24.5,54.3,No Gas
2025-10-02 12:34:16,24.6,54.3,No Gas
2025-10-02 12:34:18,24.4,54.0,No Gas
2025-10-02 12:34:20,24.5,53.9,No Gas
2025-10-02 12:34:22,24.6,53.9,No Gas
2025-10-02 12:34:25,24.5,53.7,No Gas
2025-10-02 12:34:27,24.5,54.5,No Gas
2025-10-02 12:34:29,24.5,55.3,No Gas
2025-10-02 12:34:31,24.6,55.5,No Gas
2025-10-02 12:34:34,24.5,56.8,No Gas
2025-10-02 12:34:38,24.5,56.5,No Gas
2025-10-02 12:34:41,24.6,56.3,No Gas
2025-10-02 12:34:43,24.6,55.9,No Gas
2025-10-02 12:34:45,24.6,55.7,No Gas
2025-10-02 12:34:47,24.6,55.4,No Gas
2025-10-02 12:34:50,24.6,55.2,No Gas
2025-10-02 12:34:52,24.6,54.9,No Gas
2025-10-02 12:34:54,24.6,54.7,No Gas
2025-10-02 12:34:56,24.6,54.4,No Gas
2025-10-02 12:34:59,24.6,54.2,Gas Present
2025-10-02 12:35:03,24.6,54.0,Gas Present
2025-10-02 12:35:07,24.6,53.8,Gas Present
2025-10-02 12:35:11,24.7,53.8,Gas Present
2025-10-02 12:35:17,24.6,53.8,Gas Present
2025-10-02 12:35:23,24.7,53.9,Gas Present
2025-10-02 12:35:27,24.6,53.9,Gas Present
2025-10-02 12:35:31,24.6,53.8,Gas Present
2025-10-02 12:35:36,24.6,53.7,Gas Present
2025-10-02 12:35:40,24.6,53.5,Gas Present
2025-10-02 12:35:46,24.7,53.2,Gas Present
2025-10-02 12:35:50,24.7,53.2,Gas Present
2025-10-02 12:35:56,24.6,53.3,Gas Present
2025-10-02 12:36:00,24.7,53.4,Gas Present
2025-10-02 12:36:04,24.7,53.4,Gas Present
2025-10-02 12:36:08,24.7,53.4,Gas Present
2025-10-02 12:36:12,24.6,53.3,Gas Present
2025-10-02 12:36:17,24.6,53.2,Gas Present
2025-10-02 12:36:21,24.6,53.2,Gas Present
2025-10-02 12:36:25,24.7,53.2,Gas Present
2025-10-02 12:36:29,24.6,53.1,Gas Present
2025-10-02 12:36:33,24.6,53.2,Gas Present
2025-10-02 12:36:37,24.6,53.2,Gas Present
2025-10-02 12:36:41,24.6,53.3,Gas Present
2025-10-02 12:36:45,24.7,53.2,Gas Present
2025-10-02 12:36:49,24.7,53.1,Gas Present
2025-10-02 12:36:53,24.6,53.1,Gas Present
2025-10-02 12:36:57,24.6,53.0,Gas Present
2025-10-02 12:37:01,24.6,53.0,Gas Present
2025-10-02 12:37:05,24.6,53.0,Gas Present
2025-10-02 12:37:12,24.5,52.9,Gas Present
2025-10-02 12:37:16,24.7,53.0,Gas Present
2025-10-02 12:37:20,24.6,52.9,Gas Present
2025-10-02 12:37:24,24.5,53.0,Gas Present
2025-10-02 12:37:28,24.6,52.8,Gas Present
2025-10-02 12:37:32,24.6,52.8,Gas Present
2025-10-02 12:37:36,24.5,52.8,Gas Present
2025-10-02 12:37:40,24.6,52.7,Gas Present
2025-10-02 12:37:44,24.6,52.9,Gas Present
2025-10-02 12:37:48,24.5,52.8,Gas Present
2025-10-02 12:37:52,24.6,52.9,Gas Present
2025-10-02 12:37:56,24.6,52.7,Gas Present
2025-10-02 12:38:00,24.5,52.8,Gas Present
2025-10-02 12:38:04,24.6,52.8,Gas Present
2025-10-02 12:38:11,24.5,52.9,Gas Present
2025-10-02 12:38:19,24.5,53.1,Gas Present
2025-10-02 12:38:23,24.6,54.5,Gas Present
2025-10-02 12:38:27,24.6,55.4,Gas Present
2025-10-02 12:38:31,24.5,55.1,Gas Present
2025-10-02 12:38:35,24.5,54.4,Gas Present
2025-10-02 12:38:39,24.5,54.2,Gas Present
2025-10-02 12:38:44,24.5,54.3,Gas Present
2025-10-02 12:38:48,24.6,53.9,Gas Present
2025-10-02 12:38:52,24.5,53.6,Gas Present
2025-10-02 12:38:56,24.5,53.4,Gas Present
2025-10-02 12:39:00,24.5,53.2,Gas Present
2025-10-02 12:39:04,24.6,53.0,Gas Present
2025-10-02 12:39:08,24.5,53.0,Gas Present
2025-10-02 12:39:12,24.4,52.9,Gas Present
2025-10-02 12:39:16,24.5,53.9,Gas Present
2025-10-02 12:39:20,24.4,54.3,Gas Present
2025-10-02 12:39:24,24.4,53.8,Gas Present
2025-10-02 12:39:28,24.4,53.7,Gas Present
2025-10-02 12:39:32,24.5,53.4,Gas Present
2025-10-02 12:39:36,24.5,53.4,Gas Present
2025-10-02 12:39:40,24.5,54.0,Gas Present
2025-10-02 12:39:44,24.5,54.7,Gas Present
2025-10-02 12:39:48,24.4,55.3,Gas Present
2025-10-02 12:39:55,24.5,55.1,Gas Present
2025-10-02 12:39:59,24.5,54.8,Gas Present
2025-10-02 12:40:03,24.6,54.3,Gas Present
2025-10-02 12:40:07,24.6,54.0,Gas Present
2025-10-02 12:40:11,24.6,53.5,Gas Present
2025-10-02 12:40:15,24.6,53.4,Gas Present
2025-10-02 12:40:19,24.7,53.1,Gas Present
2025-10-02 12:40:23,24.7,52.8,Gas Present
2025-10-02 12:40:27,24.6,52.6,Gas Present
2025-10-02 12:40:31,24.7,52.4,Gas Present
2025-10-02 12:40:35,24.8,52.4,Gas Present
2025-10-02 12:40:39,24.8,52.4,Gas Present
2025-10-02 12:40:43,24.7,52.3,Gas Present
2025-10-02 12:40:48,24.7,52.4,Gas Present
2025-10-02 12:40:52,24.8,52.9,Gas Present
2025-10-02 12:40:56,24.8,52.8,Gas Present
2025-10-02 12:41:00,24.8,52.7,Gas Present
2025-10-02 12:41:04,24.7,52.6,Gas Present
2025-10-02 12:41:08,24.9,52.5,Gas Present
2025-10-02 12:41:12,24.8,52.4,Gas Present
2025-10-02 12:41:16,24.8,52.2,Gas Present
2025-10-02 12:41:20,24.9,52.4,Gas Present
2025-10-02 12:41:24,24.8,52.5,Gas Present
2025-10-02 12:41:28,24.9,52.4,Gas Present
2025-10-02 12:41:32,24.9,52.0,Gas Present
2025-10-02 12:41:36,24.9,51.9,Gas Present
2025-10-02 12:41:40,24.9,51.9,Gas Present
2025-10-02 12:41:44,24.8,51.8,Gas Present
2025-10-02 12:41:48,24.9,51.6,Gas Present
2025-10-02 12:41:52,24.9,51.5,Gas Present
2025-10-02 12:41:56,25.0,52.3,Gas Present
2025-10-02 12:42:01,24.9,52.2,Gas Present
2025-10-02 12:42:05,24.9,52.0,Gas Present
2025-10-02 12:42:11,24.8,51.7,Gas Present
2025-10-02 12:42:15,24.8,51.5,Gas Present
2025-10-02 12:42:19,24.8,51.6,Gas Present
2025-10-02 12:42:23,24.8,51.9,Gas Present
2025-10-02 12:42:27,24.8,52.4,Gas Present
2025-10-02 12:42:31,24.9,52.9,Gas Present
2025-10-02 12:42:35,24.9,53.4,Gas Present
2025-10-02 12:42:39,24.9,53.7,Gas Present
2025-10-02 12:42:43,24.8,54.1,Gas Present
2025-10-02 12:42:47,24.8,54.8,Gas Present
2025-10-02 12:42:54,24.7,54.8,Gas Present
2025-10-02 12:42:58,24.8,55.0,Gas Present
2025-10-02 12:43:02,24.9,54.9,Gas Present
2025-10-02 12:43:06,24.8,54.3,Gas Present
2025-10-02 12:43:10,24.9,53.9,Gas Present
2025-10-02 12:43:14,25.0,53.3,Gas Present
2025-10-02 12:43:18,24.9,52.8,Gas Present
2025-10-02 12:43:22,24.9,52.5,Gas Present
2025-10-02 12:43:26,25.0,52.3,Gas Present
2025-10-02 12:43:30,25.0,52.3,Gas Present
2025-10-02 12:43:34,25.0,52.2,Gas Present
2025-10-02 12:43:38,25.0,52.1,Gas Present
2025-10-02 12:43:42,25.0,52.2,No Gas
2025-10-02 12:43:45,25.0,52.4,No Gas
2025-10-02 12:43:47,25.1,52.4,No Gas
2025-10-02 12:43:49,25.1,52.3,No Gas
2025-10-02 12:43:51,25.2,52.2,No Gas
2025-10-02 12:43:54,25.2,52.1,No Gas
2025-10-02 12:43:56,25.1,52.1,No Gas
2025-10-02 12:43:58,25.2,52.0,No Gas
2025-10-02 12:44:00,25.1,51.8,No Gas
2025-10-02 12:44:03,25.2,52.0,No Gas
2025-10-02 12:44:05,25.2,52.2,No Gas
2025-10-02 12:44:07,25.2,52.4,No Gas
2025-10-02 12:44:09,25.2,52.6,No Gas
2025-10-02 12:44:12,25.3,53.0,No Gas
2025-10-02 12:44:14,25.3,53.8,No Gas
2025-10-02 12:44:16,25.3,54.5,No Gas
2025-10-02 12:44:19,25.3,54.6,No Gas
2025-10-02 12:44:21,25.4,54.7,No Gas
2025-10-02 12:44:23,25.3,54.5,No Gas
2025-10-02 12:44:25,25.2,54.4,No Gas
2025-10-02 12:44:28,25.3,54.0,No Gas
2025-10-02 12:44:30,25.3,54.1,No Gas
2025-10-02 12:44:32,25.4,54.1,No Gas
2025-10-02 12:44:34,25.4,54.0,No Gas
2025-10-02 12:44:37,25.4,54.2,No Gas
2025-10-02 12:44:39,25.4,54.9,No Gas
2025-10-02 12:44:46,25.5,55.9,No Gas
2025-10-02 12:44:48,25.4,56.0,No Gas
2025-10-02 12:44:50,25.4,55.7,No Gas
2025-10-02 12:44:55,25.5,55.9,No Gas
2025-10-02 12:44:57,25.5,56.1,No Gas
2025-10-02 12:44:59,25.5,55.9,No Gas
2025-10-02 12:45:01,25.5,55.5,No Gas
2025-10-02 12:45:04,25.6,55.1,No Gas
2025-10-02 12:45:06,25.5,54.9,No Gas
2025-10-02 12:45:08,25.5,54.6,No Gas
2025-10-02 12:45:10,25.5,54.5,No Gas
2025-10-02 12:45:13,25.5,54.4,No Gas
2025-10-02 12:45:15,25.6,54.4,No Gas
2025-10-02 12:45:17,25.6,54.5,No Gas
2025-10-02 12:45:19,25.6,54.7,No Gas
2025-10-02 12:45:22,25.6,54.8,No Gas
2025-10-02 12:45:24,25.6,54.9,No Gas
2025-10-02 12:45:26,25.6,55.2,No Gas
2025-10-02 12:45:28,25.5,55.8,No Gas
2025-10-02 12:45:31,25.6,56.3,No Gas
2025-10-02 12:45:33,25.6,56.7,No Gas
2025-10-02 12:45:35,25.6,56.7,No Gas
2025-10-02 12:45:37,25.7,57.2,No Gas
2025-10-02 12:45:40,25.7,57.4,No Gas
2025-10-02 12:45:42,25.6,57.4,No Gas
2025-10-02 12:45:44,25.7,57.1,No Gas
2025-10-02 12:45:47,25.6,56.8,No Gas
2025-10-02 12:45:49,25.7,56.4,No Gas
2025-10-02 12:45:51,25.7,56.3,No Gas
2025-10-02 12:45:53,25.6,56.0,No Gas
2025-10-02 12:45:56,25.6,55.6,No Gas
2025-10-02 12:45:58,25.7,55.6,No Gas
2025-10-02 12:46:00,25.7,55.5,No Gas
2025-10-02 12:46:02,25.7,55.4,No Gas
2025-10-02 12:46:05,25.7,55.3,No Gas
2025-10-02 12:46:09,25.6,55.0,No Gas
2025-10-02 12:46:11,25.7,54.9,No Gas
2025-10-02 12:46:14,25.7,55.0,No Gas
2025-10-02 12:46:16,25.7,55.0,No Gas
2025-10-02 12:46:18,25.6,55.0,No Gas
2025-10-02 12:46:20,25.5,54.7,No Gas
2025-10-02 12:46:23,25.5,54.7,No Gas
2025-10-02 12:46:25,25.5,54.6,No Gas
2025-10-02 12:46:27,25.5,54.6,No Gas
2025-10-02 12:46:29,25.5,54.7,No Gas
2025-10-02 12:46:32,25.6,54.6,No Gas
2025-10-02 12:46:34,25.5,54.6,No Gas
2025-10-02 12:46:36,25.5,54.7,No Gas
2025-10-02 12:46:38,25.5,54.6,No Gas
2025-10-02 12:46:41,25.5,54.7,No Gas
2025-10-02 12:46:43,25.5,54.6,No Gas
2025-10-02 12:46:56,25.3,55.7,No Gas
2025-10-02 12:46:59,25.3,56.2,No Gas
2025-10-02 12:47:01,25.4,56.2,No Gas
2025-10-02 12:47:03,25.3,56.3,No Gas
2025-10-02 12:47:08,25.3,56.1,No Gas
2025-10-02 12:47:10,25.3,56.0,No Gas
2025-10-02 12:47:15,25.3,55.8,No Gas
2025-10-02 12:47:17,25.3,55.8,No Gas
2025-10-02 12:47:19,25.2,55.7,No Gas
2025-10-02 12:47:21,25.2,55.9,No Gas
2025-10-02 12:47:35,25.2,55.9,No Gas
2025-10-02 12:47:39,25.2,55.5,No Gas
2025-10-02 12:47:42,25.1,55.7,No Gas
2025-10-02 12:47:46,25.1,55.8,No Gas
2025-10-02 12:47:48,25.1,55.5,No Gas
2025-10-02 12:47:51,25.1,55.4,No Gas
2025-10-02 12:47:53,25.1,55.2,No Gas
2025-10-02 12:47:55,25.0,55.1,No Gas
2025-10-02 12:47:57,25.1,55.0,No Gas
2025-10-02 12:48:00,25.0,55.1,No Gas
2025-10-02 12:48:02,25.1,55.3,No Gas
2025-10-02 12:48:04,25.1,55.3,No Gas
2025-10-02 12:48:09,25.1,54.9,No Gas
2025-10-02 12:48:11,25.1,54.5,No Gas
2025-10-02 12:48:13,25.0,54.5,No Gas
2025-10-02 12:48:16,25.0,54.4,No Gas
2025-10-02 12:48:18,25.0,54.3,No Gas
2025-10-02 12:48:20,25.0,54.3,No Gas
2025-10-02 12:48:22,25.0,54.3,No Gas
2025-10-02 12:48:25,25.0,54.3,No Gas
2025-10-02 12:48:27,25.0,54.7,No Gas
2025-10-02 12:48:29,25.0,54.9,No Gas
2025-10-02 12:48:31,25.0,55.0,No Gas
2025-10-02 12:48:34,25.0,55.5,No Gas
2025-10-02 12:48:38,25.0,56.4,No Gas
2025-10-02 12:48:45,25.0,57.1,No Gas
2025-10-02 12:48:47,25.0,57.3,No Gas
2025-10-02 12:48:49,25.0,57.4,No Gas
2025-10-02 12:48:54,25.1,56.7,No Gas
2025-10-02 12:48:56,25.0,56.6,No Gas
2025-10-02 12:48:58,25.0,56.5,No Gas
2025-10-02 12:49:03,25.0,57.6,No Gas
2025-10-02 12:49:08,25.1,58.8,No Gas
2025-10-02 12:49:10,25.1,59.0,No Gas
2025-10-02 12:49:14,25.0,58.8,No Gas
2025-10-02 12:49:26,25.1,58.4,No Gas
2025-10-02 12:49:28,25.0,57.9,No Gas
2025-10-02 12:49:32,25.1,58.0,No Gas
2025-10-02 12:49:35,25.0,58.2,No Gas
2025-10-02 12:49:37,25.0,58.2,No Gas
2025-10-02 12:49:39,25.1,58.3,No Gas
2025-10-02 12:49:41,25.0,58.1,No Gas
2025-10-02 12:49:44,25.1,57.9,No Gas
2025-10-02 12:49:48,25.0,58.0,No Gas
2025-10-02 12:49:50,25.0,58.3,No Gas
2025-10-02 12:49:53,25.0,58.4,No Gas
2025-10-02 12:49:55,25.0,58.6,No Gas
2025-10-02 12:49:57,25.0,58.4,No Gas
2025-10-02 12:49:59,25.0,58.3,No Gas
2025-10-02 12:50:02,25.0,58.3,No Gas
2025-10-02 12:50:04,25.0,58.3,No Gas
2025-10-02 12:50:06,25.0,58.2,No Gas
2025-10-02 12:50:08,24.9,57.7,No Gas
2025-10-02 12:50:11,24.9,57.7,No Gas
2025-10-02 12:50:13,24.9,57.9,No Gas
2025-10-02 12:50:15,24.9,57.7,No Gas
2025-10-02 12:50:18,24.9,57.5,No Gas
2025-10-02 12:50:20,24.8,57.2,No Gas
2025-10-02 12:50:22,24.9,57.4,No Gas
2025-10-02 12:50:24,24.9,57.4,No Gas
2025-10-02 12:50:27,24.9,57.6,No Gas
2025-10-02 12:50:29,24.9,57.2,No Gas
2025-10-02 12:50:31,24.8,57.3,No Gas
2025-10-02 12:50:33,24.9,57.2,No Gas
2025-10-02 12:50:38,24.8,57.4,No Gas
2025-10-02 12:50:40,24.8,57.2,No Gas
2025-10-02 12:50:42,24.8,57.1,No Gas
2025-10-02 12:50:45,24.7,57.2,No Gas
2025-10-02 12:50:47,24.8,57.2,No Gas
2025-10-02 12:50:49,24.8,57.4,No Gas
2025-10-02 12:50:51,24.8,57.4,No Gas
2025-10-02 12:50:54,24.7,57.2,No Gas
2025-10-02 12:50:56,24.8,57.2,No Gas
2025-10-02 12:50:58,24.7,57.1,No Gas
2025-10-02 12:51:00,24.7,57.2,No Gas
2025-10-02 12:51:03,24.8,57.1,No Gas
2025-10-02 12:51:05,24.8,57.0,No Gas
2025-10-02 12:51:07,24.7,57.1,No Gas
2025-10-02 12:51:09,24.7,57.2,No Gas
2025-10-02 12:51:12,24.6,57.3,No Gas
2025-10-02 12:51:14,24.7,57.3,No Gas
2025-10-02 12:51:16,24.7,57.0,No Gas
2025-10-02 12:51:21,24.6,56.8,No Gas
2025-10-02 12:51:23,24.6,56.5,No Gas
2025-10-02 12:51:30,24.6,56.5,No Gas
2025-10-02 12:51:32,24.6,56.5,No Gas
2025-10-02 12:51:34,24.7,56.5,No Gas
2025-10-02 12:51:36,24.6,56.7,No Gas
2025-10-02 12:51:39,24.6,56.6,No Gas
2025-10-02 12:51:41,24.5,56.5,No Gas
2025-10-02 12:51:46,24.6,56.9,No Gas
2025-10-02 12:51:50,24.6,57.2,No Gas
2025-10-02 12:51:52,24.6,57.0,No Gas
2025-10-02 12:51:55,24.6,57.0,No Gas
2025-10-02 12:51:57,24.6,56.9,No Gas
2025-10-02 12:51:59,24.5,56.8,No Gas
2025-10-02 12:52:01,24.5,56.7,No Gas
2025-10-02 12:52:04,24.6,56.8,No Gas
2025-10-02 12:52:06,24.5,56.7,No Gas
2025-10-02 12:52:08,24.4,56.9,No Gas
2025-10-02 12:52:10,24.5,56.9,No Gas
2025-10-02 12:52:13,24.5,57.1,No Gas
2025-10-02 12:52:15,24.5,57.5,No Gas
2025-10-02 12:52:17,24.5,57.7,No Gas
2025-10-02 12:52:19,24.6,57.4,No Gas
2025-10-02 12:52:22,24.5,57.4,No Gas
2025-10-02 12:52:24,24.5,57.3,No Gas
2025-10-02 12:52:26,24.5,57.5,No Gas
2025-10-02 12:52:28,24.5,57.9,No Gas
2025-10-02 12:52:31,24.5,58.0,No Gas
2025-10-02 12:52:33,24.6,57.8,No Gas
2025-10-02 12:52:35,24.5,58.0,No Gas
2025-10-02 12:52:37,24.5,57.7,No Gas
2025-10-02 12:52:40,24.5,57.5,No Gas
2025-10-02 12:52:42,24.5,57.5,No Gas
2025-10-02 12:52:44,24.5,57.5,No Gas
2025-10-02 12:52:46,24.5,57.3,No Gas
2025-10-02 12:52:49,24.5,57.1,No Gas
2025-10-02 12:52:51,24.5,57.1,No Gas
2025-10-02 12:52:53,24.5,57.0,No Gas
2025-10-02 12:52:55,24.5,56.9,No Gas
2025-10-02 12:52:58,24.5,56.6,No Gas
2025-10-02 12:53:00,24.6,56.7,No Gas
2025-10-02 12:53:02,24.5,56.7,No Gas
2025-10-02 12:53:05,24.5,56.8,No Gas
2025-10-02 12:53:07,24.6,56.6,No Gas
2025-10-02 12:53:09,24.5,56.4,No Gas
2025-10-02 12:53:11,24.5,56.2,No Gas
2025-10-02 12:53:14,24.5,56.3,No Gas
2025-10-02 12:53:16,24.5,56.1,No Gas
2025-10-02 12:53:18,24.5,56.0,No Gas
2025-10-02 12:53:20,24.5,56.1,No Gas
2025-10-02 12:53:23,24.5,56.1,No Gas
2025-10-02 12:53:25,24.5,56.2,No Gas
2025-10-02 12:53:27,24.5,55.9,No Gas
2025-10-02 12:53:29,24.5,56.0,No Gas
2025-10-02 12:53:32,24.5,56.0,No Gas
2025-10-02 12:53:34,24.5,56.1,No Gas
2025-10-02 12:53:36,24.5,55.9,No Gas
2025-10-02 12:53:38,24.5,56.0,No Gas
2025-10-02 12:53:41,24.5,56.2,No Gas
2025-10-02 12:53:43,24.5,55.9,No Gas
2025-10-02 12:53:45,24.4,56.0,No Gas
2025-10-02 12:53:47,24.5,56.0,No Gas
2025-10-02 12:53:50,24.5,55.9,No Gas
2025-10-02 12:53:52,24.5,55.8,No Gas
2025-10-02 14:34:30,26.3,55.3,No Gas
2025-10-02 14:34:32,26.3,55.2,No Gas
2025-10-02 14:34:34,26.4,55.6,Gas Present
2025-10-02 14:34:38,26.3,55.3,No Gas
2025-10-02 14:34:41,26.3,55.7,No Gas
2025-10-02 14:34:43,26.3,55.8,No Gas
2025-10-02 14:34:45,26.4,56.1,No Gas
2025-10-02 14:34:47,26.3,55.8,No Gas
2025-10-02 14:34:50,26.4,56.1,No Gas
2025-10-02 14:34:52,26.4,55.8,No Gas
2025-10-02 14:34:54,26.3,55.7,No Gas
2025-10-02 14:34:56,26.3,55.5,No Gas
2025-10-02 14:34:59,26.3,55.6,No Gas
2025-10-02 14:35:01,26.3,55.8,No Gas
2025-10-02 14:35:03,26.3,55.6,No Gas
2025-10-02 14:35:08,26.3,55.7,No Gas
2025-10-02 14:35:10,26.3,55.6,No Gas
2025-10-02 14:35:12,26.3,55.5,No Gas
2025-10-02 14:35:14,26.4,55.7,No Gas
2025-10-02 14:35:17,26.4,55.9,No Gas
2025-10-02 14:35:21,26.3,55.8,No Gas
2025-10-02 14:35:24,26.3,56.0,No Gas
2025-10-02 14:35:26,26.3,55.6,No Gas
2025-10-02 14:35:30,26.4,56.1,No Gas
2025-10-02 14:35:33,26.3,55.9,No Gas
2025-10-02 14:35:39,26.4,56.4,No Gas
2025-10-02 14:35:42,26.4,56.5,No Gas
2025-10-02 14:36:09,26.3,55.4,No Gas
2025-10-02 14:36:11,26.3,55.3,No Gas
2025-10-02 14:36:16,26.4,55.4,No Gas
2025-10-02 14:36:18,26.4,55.6,No Gas
